date,close
2023-03-27,19567.689453125
2023-03-28,19784.650390625
2023-03-29,20192.400390625
2023-03-30,20309.130859375
2023-03-31,20400.109375
2023-04-03,20409.1796875
2023-04-04,20274.58984375
2023-04-06,20331.19921875
2023-04-11,20485.240234375
2023-04-12,20309.859375
2023-04-13,20344.48046875
2023-04-14,20438.810546875
2023-04-17,20782.44921875
2023-04-18,20650.509765625
2023-04-19,20367.759765625
2023-04-20,20396.970703125
2023-04-21,20075.73046875
2023-04-24,19959.939453125
2023-04-25,19617.880859375
2023-04-26,19757.26953125
2023-04-27,19840.279296875
2023-04-28,19894.5703125
2023-05-02,19933.810546875
2023-05-03,19699.16015625
2023-05-04,19948.73046875
2023-05-05,20049.310546875
2023-05-08,20297.029296875
2023-05-09,19867.580078125
2023-05-10,19762.19921875
2023-05-11,19743.7890625
2023-05-12,19627.240234375
2023-05-15,19971.130859375
2023-05-16,19978.25
2023-05-17,19560.5703125
2023-05-18,19727.25
2023-05-19,19450.5703125
2023-05-22,19678.169921875
2023-05-23,19431.25
2023-05-24,19115.9296875
2023-05-25,18746.919921875
2023-05-29,18551.109375
2023-05-30,18595.779296875
2023-05-31,18234.26953125
2023-06-01,18216.91015625
2023-06-02,18949.939453125
2023-06-05,19108.5
2023-06-06,19099.279296875
2023-06-07,19252.0
2023-06-08,19299.1796875
2023-06-09,19389.94921875
2023-06-12,19404.310546875
2023-06-13,19521.419921875
2023-06-14,19408.419921875
2023-06-15,19828.919921875
2023-06-16,20040.369140625
2023-06-19,19912.890625
2023-06-20,19607.080078125
2023-06-21,19218.349609375
2023-06-23,18889.970703125
2023-06-26,18794.130859375
2023-06-27,19148.130859375
2023-06-28,19172.05078125
2023-06-29,18934.359375
2023-06-30,18916.4296875
2023-07-03,19306.58984375
2023-07-04,19415.6796875
2023-07-05,19110.380859375
2023-07-06,18533.05078125
2023-07-07,18365.69921875
2023-07-10,18479.720703125
2023-07-11,18659.830078125
2023-07-12,18860.94921875
2023-07-13,19350.619140625
2023-07-14,19413.779296875
2023-07-18,19015.720703125
2023-07-19,18952.310546875
2023-07-20,18928.01953125
2023-07-21,19075.259765625
2023-07-24,18668.150390625
2023-07-25,19434.400390625
2023-07-26,19365.140625
2023-07-27,19639.109375
2023-07-28,19916.560546875
2023-07-31,20078.939453125
2023-08-01,20011.119140625
2023-08-02,19517.380859375
2023-08-03,19420.869140625
2023-08-04,19539.4609375
2023-08-07,19537.919921875
2023-08-08,19184.169921875
