date,close
2023-03-27,27476.869140625
2023-03-28,27518.25
2023-03-29,27883.779296875
2023-03-30,27782.9296875
2023-03-31,28041.48046875
2023-04-03,28188.150390625
2023-04-04,28287.419921875
2023-04-05,27813.259765625
2023-04-06,27472.630859375
2023-04-07,27518.310546875
2023-04-10,27633.66015625
2023-04-11,27923.369140625
2023-04-12,28082.69921875
2023-04-13,28156.970703125
2023-04-14,28493.470703125
2023-04-17,28514.779296875
2023-04-18,28658.830078125
2023-04-19,28606.759765625
2023-04-20,28657.5703125
2023-04-21,28564.369140625
2023-04-24,28593.51953125
2023-04-25,28620.0703125
2023-04-26,28416.470703125
2023-04-27,28457.6796875
2023-04-28,28856.439453125
2023-05-01,29123.1796875
2023-05-02,29157.94921875
2023-05-08,28949.880859375
2023-05-09,29242.8203125
2023-05-10,29122.1796875
2023-05-11,29126.720703125
2023-05-12,29388.30078125
2023-05-15,29626.33984375
2023-05-16,29842.990234375
2023-05-17,30093.58984375
2023-05-18,30573.9296875
2023-05-19,30808.349609375
2023-05-22,31086.8203125
2023-05-23,30957.76953125
2023-05-24,30682.6796875
2023-05-25,30801.130859375
2023-05-26,30916.310546875
2023-05-29,31233.5390625
2023-05-30,31328.16015625
2023-05-31,30887.880859375
2023-06-01,31148.009765625
2023-06-02,31524.220703125
2023-06-05,32217.4296875
2023-06-06,32506.779296875
2023-06-07,31913.740234375
2023-06-08,31641.26953125
2023-06-09,32265.169921875
2023-06-12,32434.0
2023-06-13,33018.6484375
2023-06-14,33502.421875
2023-06-15,33485.48828125
2023-06-16,33706.078125
2023-06-19,33370.421875
2023-06-20,33388.91015625
2023-06-21,33575.140625
2023-06-22,33264.87890625
2023-06-23,32781.5390625
2023-06-26,32698.810546875
2023-06-27,32538.330078125
2023-06-28,33193.98828125
2023-06-29,33234.140625
2023-06-30,33189.0390625
2023-07-03,33753.328125
2023-07-04,33422.51953125
2023-07-05,33338.69921875
2023-07-06,32773.01953125
2023-07-07,32388.419921875
2023-07-10,32189.73046875
2023-07-11,32203.5703125
2023-07-12,31943.9296875
2023-07-13,32419.330078125
2023-07-14,32391.259765625
2023-07-18,32493.890625
2023-07-19,32896.03125
2023-07-20,32490.51953125
2023-07-21,32304.25
2023-07-24,32700.939453125
2023-07-25,32682.509765625
2023-07-26,32668.33984375
2023-07-27,32891.16015625
2023-07-28,32759.23046875
2023-07-31,33172.21875
2023-08-01,33476.578125
2023-08-02,32707.689453125
2023-08-03,32159.279296875
2023-08-04,32192.75
2023-08-07,32254.560546875
2023-08-08,32377.2890625
2023-08-09,32204.330078125
2023-08-10,32473.650390625
2023-08-14,32059.91015625
2023-08-15,32238.890625
2023-08-16,31766.8203125
2023-08-17,31626.0
2023-08-18,31450.759765625
2023-08-21,31565.640625
2023-08-22,31856.7109375
2023-08-23,32010.259765625
2023-08-24,32287.2109375
2023-08-25,31624.279296875
2023-08-28,32169.990234375
2023-08-29,32226.970703125
2023-08-30,32333.4609375
2023-08-31,32619.33984375
2023-09-01,32710.619140625
2023-09-04,32939.1796875
2023-09-05,33036.76171875
2023-09-06,33241.01953125
2023-09-07,32991.078125
2023-09-08,32606.83984375
2023-09-11,32467.759765625
2023-09-12,32776.37109375
2023-09-13,32706.51953125
2023-09-14,33168.1015625
2023-09-15,33533.08984375
2023-09-19,33242.58984375
2023-09-20,33023.78125
2023-09-21,32571.029296875
2023-09-22,32402.41015625
2023-09-25,32678.619140625
2023-09-26,32315.05078125
2023-09-27,32371.900390625
2023-09-28,31872.51953125
2023-09-29,31857.619140625
2023-10-02,31759.880859375
2023-10-03,31237.939453125
2023-10-04,30526.880859375
