date,suhu_max,suhu_min,hujan,angin,suhu_range,hujan_7d,suhu_anomali,ekstrem_dingin,ekstrem_panas
2026-02-03,9.7,2.2,0.0,17.6,7.499999999999999,18.6,-1.0366666666666688,0,0
2026-02-04,16.2,7.9,2.2,10.5,8.299999999999999,20.8,5.226666666666667,0,0
2026-02-05,15.9,7.1,3.3,24.2,8.8,20.699999999999996,4.700000000000001,0,0
2026-02-06,6.9,0.2,9.2,23.1,6.7,14.7,-4.183333333333334,1,0
2026-02-07,4.6,-2.5,0.0,21.3,7.1,14.7,-6.3199999999999985,1,0
2026-02-08,3.8,-3.3,0.0,20.6,7.1,14.7,-6.926666666666667,1,0
2026-02-09,7.2,0.3,1.5,22.8,6.9,16.2,-3.2699999999999987,1,0
2026-02-10,12.5,2.2,0.0,19.2,10.3,16.2,1.8966666666666683,0,0
2026-02-11,13.6,3.4,0.0,14.1,10.2,14.0,2.9399999999999995,0,0
2026-02-12,12.4,6.4,0.0,16.2,6.0,10.7,1.8466666666666676,0,0
2026-02-13,17.8,8.6,0.4,14.1,9.200000000000001,1.9,7.246666666666668,0,0
2026-02-14,21.9,8.8,0.1,10.5,13.099999999999998,2.0,11.33,0,0
2026-02-15,18.2,5.4,6.1,24.7,12.799999999999999,8.1,7.603333333333332,0,0
2026-02-16,6.8,3.8,3.9,23.8,3.0,10.5,-3.503333333333333,0,0
2026-02-17,8.9,2.2,0.0,13.5,6.7,10.5,-1.2033333333333331,0,0
2026-02-18,13.4,2.5,0.0,15.1,10.9,10.5,3.166666666666668,0,0
2026-02-19,12.8,3.2,0.0,12.2,9.600000000000001,10.5,2.2600000000000016,0,0
2026-02-20,17.9,6.8,0.0,19.9,11.099999999999998,10.1,6.890000000000001,0,0
2026-02-21,19.5,8.8,0.0,16.1,10.7,10.0,8.0,0,0
2026-02-22,23.1,6.3,0.0,25.0,16.8,3.9,11.08,0,0
2026-02-23,14.3,9.4,15.1,24.4,4.9,15.1,2.163333333333334,0,0
2026-02-24,11.0,7.5,1.0,20.4,3.5,16.1,-1.0666666666666664,0,0
2026-02-25,11.7,8.2,0.0,13.0,3.5,16.1,-0.33999999999999986,0,0
2026-02-26,13.4,10.6,24.8,17.8,2.8000000000000007,40.9,1.1733333333333356,0,0
2026-02-27,13.9,7.4,0.2,17.1,6.5,41.1,1.4833333333333343,0,0
2026-02-28,14.3,9.3,1.2,19.9,5.0,42.3,1.7766666666666655,0,0
2026-03-01,13.1,10.8,20.0,22.5,2.299999999999999,62.3,0.3800000000000008,0,0
2026-03-02,12.9,6.9,0.0,32.4,6.0,47.199999999999996,-0.030000000000001137,0,0
2026-03-03,10.4,6.6,0.0,21.9,3.8000000000000007,46.199999999999996,-2.5566666666666666,0,0
2026-03-04,12.1,7.9,2.3,13.6,4.199999999999999,48.49999999999999,-0.9066666666666681,0,0
2026-03-05,13.4,6.9,6.3,16.5,6.5,30.0,0.27000000000000135,0,0
2026-03-06,12.1,4.0,0.0,20.2,8.1,29.799999999999997,-0.8933333333333344,0,0
2026-03-07,11.4,4.3,0.0,17.3,7.1000000000000005,28.6,-1.4433333333333334,0,0
2026-03-08,11.8,4.9,0.0,15.3,6.9,8.6,-1.2066666666666652,0,0
2026-03-09,12.7,0.5,0.0,17.9,12.2,8.6,-0.576666666666668,1,0
2026-03-10,10.6,5.2,0.0,15.3,5.3999999999999995,8.6,-2.903333333333334,0,0
2026-03-11,13.4,4.4,0.8,16.2,9.0,7.1,-0.3100000000000005,0,0
2026-03-12,14.9,3.2,0.3,19.5,11.7,1.1,1.1100000000000012,0,0
2026-03-13,14.6,6.6,0.0,15.3,8.0,1.1,0.7766666666666673,0,0
2026-03-14,14.7,8.8,0.0,21.3,5.899999999999999,1.1,0.7999999999999989,0,0
2026-03-15,16.5,9.8,0.2,15.2,6.699999999999999,1.3,2.6433333333333344,0,0
2026-03-16,13.9,9.3,4.7,15.5,4.6,6.0,0.3099999999999987,0,0
2026-03-17,13.9,9.8,5.3,20.2,4.1,11.3,0.4533333333333349,0,0
2026-03-18,12.8,6.3,8.4,17.2,6.500000000000001,18.9,-0.8466666666666676,0,0
2026-03-19,14.4,5.9,0.0,12.0,8.5,18.599999999999998,0.5700000000000003,0,0
2026-03-20,15.2,4.3,2.3,15.6,10.899999999999999,20.9,1.3100000000000005,0,0
2026-03-21,14.5,8.9,0.1,15.7,5.6,20.999999999999996,0.5533333333333346,0,0
2026-03-22,17.7,11.7,0.8,11.5,6.0,21.599999999999998,3.759999999999998,0,0
2026-03-23,16.5,10.1,0.0,14.0,6.4,16.9,2.6599999999999984,0,0
2026-03-24,14.5,8.8,7.2,12.2,5.699999999999999,18.799999999999997,0.9466666666666654,0,0
2026-03-25,17.6,8.6,0.0,12.2,9.000000000000002,10.4,3.936666666666669,0,0
2026-03-26,14.6,11.1,1.2,12.5,3.5,11.6,0.8166666666666664,0,0
