date,suhu_max,suhu_min,hujan,angin,evap,suhu_range,hujan_7d,hujan_30d,suhu_anomali,kekeringan,banjir
2023-07-23,27.9,15.9,0.0,29.1,4.56,11.999999999999998,4.6,43.699999999999996,0.8933333333333309,0,0
2023-07-24,25.9,14.9,5.7,29.7,4.07,10.999999999999998,10.1,49.4,-1.0366666666666688,0,0
2023-07-25,19.2,14.7,10.2,15.5,2.21,4.5,20.299999999999997,59.599999999999994,-7.356666666666669,0,1
2023-07-26,20.0,10.4,3.0,21.9,3.46,9.6,23.199999999999996,62.599999999999994,-6.25333333333333,0,0
2023-07-27,19.7,13.9,18.1,22.6,1.42,5.799999999999999,41.3,80.6,-6.416666666666668,0,1
2023-07-28,22.6,16.8,11.6,16.8,2.24,5.800000000000001,48.9,92.2,-3.4766666666666666,0,1
2023-07-29,24.9,17.1,4.1,19.6,3.28,7.799999999999997,52.7,96.3,-1.120000000000001,0,0
2023-07-30,21.4,17.2,4.1,23.9,3.53,4.199999999999999,56.8,94.6,-4.536666666666669,0,0
2023-07-31,22.5,17.0,8.8,27.2,3.05,5.5,59.9,102.60000000000001,-3.4566666666666634,0,1
2023-08-01,21.6,16.0,15.7,25.6,3.51,5.600000000000001,65.4,118.1,-4.299999999999997,0,1
2023-08-02,21.5,15.7,22.2,29.6,1.66,5.800000000000001,84.6,140.3,-4.336666666666666,0,1
2023-08-03,20.6,15.6,19.1,33.5,3.24,5.000000000000002,85.60000000000001,159.3,-5.07,0,1
2023-08-04,21.2,14.6,6.9,9.4,2.18,6.6,80.9,143.8,-4.446666666666669,0,1
2023-08-05,22.0,12.3,1.1,14.0,3.8,9.7,77.9,144.9,-3.5466666666666704,0,0
2023-08-06,18.5,12.9,6.8,26.3,2.09,5.6,80.6,151.7,-6.643333333333331,0,1
2023-08-07,19.5,12.1,6.4,22.6,2.62,7.4,78.2,158.0,-5.193333333333332,0,0
2023-08-08,20.0,11.1,1.1,23.8,3.13,8.9,63.60000000000001,159.1,-4.193333333333332,0,0
2023-08-09,20.7,13.1,3.7,14.1,2.62,7.6,45.1,162.6,-3.2166666666666686,0,0
2023-08-10,23.9,11.8,0.0,7.3,4.07,12.099999999999998,26.0,161.70000000000002,0.31666666666666643,0,0
2023-08-11,28.1,12.3,0.0,8.3,4.41,15.8,19.1,158.9,4.510000000000005,0,0
2023-08-12,25.5,18.1,10.4,17.3,3.15,7.399999999999999,28.400000000000002,169.3,1.8900000000000006,0,1
2023-08-13,25.0,17.9,0.0,12.8,3.18,7.100000000000001,21.6,169.3,1.5066666666666677,0,0
2023-08-14,27.8,16.9,0.1,9.5,3.43,10.900000000000002,15.3,163.9,4.446666666666669,0,0
2023-08-15,26.5,18.4,3.8,13.5,3.52,8.100000000000001,18.0,167.5,3.116666666666667,0,0
2023-08-16,26.4,17.4,17.4,13.0,3.31,9.0,31.699999999999996,184.7,2.996666666666666,0,1
2023-08-17,26.1,16.7,0.3,11.2,3.28,9.400000000000002,31.999999999999996,185.0,2.7433333333333323,0,0
2023-08-18,30.5,18.2,0.0,11.3,4.36,12.3,31.999999999999996,184.9,7.113333333333337,0,0
2023-08-19,29.3,19.8,0.0,10.0,3.55,9.5,21.599999999999994,184.9,5.763333333333332,0,0
2023-08-20,30.4,19.4,0.0,12.4,4.26,11.0,21.599999999999994,180.9,6.586666666666666,0,0
2023-08-21,30.4,20.4,0.1,12.2,4.24,10.0,21.599999999999994,180.7,6.413333333333334,0,0
2023-08-22,29.0,17.8,0.0,12.6,4.3,11.2,17.799999999999994,180.7,4.97666666666667,0,0
2023-08-23,28.0,16.5,0.0,8.3,4.15,11.5,0.39999999999999647,175.0,3.90666666666667,1,0
2023-08-24,29.0,16.5,0.7,11.3,3.67,12.5,0.7999999999999965,165.5,4.580000000000002,1,0
2023-08-25,26.4,17.9,2.2,22.5,2.93,8.5,2.9999999999999964,164.70000000000002,1.7666666666666693,0,0
2023-08-26,22.6,15.3,7.3,14.6,3.4,7.300000000000001,10.299999999999997,153.89999999999998,-2.129999999999999,0,1
2023-08-27,21.0,11.9,1.0,12.5,2.23,9.1,11.299999999999997,143.29999999999998,-3.676666666666666,0,0
2023-08-28,18.5,10.6,0.0,9.2,1.69,7.9,11.199999999999996,139.2,-5.963333333333331,0,0
2023-08-29,20.0,12.8,1.2,11.9,2.59,7.199999999999999,12.399999999999997,136.3,-4.416666666666668,0,0
2023-08-30,21.5,11.9,4.5,20.0,3.19,9.6,16.9,132.0,-2.883333333333333,0,0
2023-08-31,19.9,11.1,1.6,17.4,2.97,8.799999999999999,17.799999999999997,117.9,-4.426666666666666,0,0
2023-09-01,22.1,14.2,3.7,20.9,1.79,7.900000000000002,19.299999999999997,99.4,-2.246666666666666,0,0
2023-09-02,24.0,12.4,0.0,8.6,2.74,11.6,11.999999999999996,80.30000000000001,-0.4599999999999973,0,0
2023-09-03,23.3,14.8,0.0,12.6,3.27,8.5,10.999999999999996,73.4,-1.2299999999999969,0,0
2023-09-04,25.3,12.4,0.0,12.7,3.96,12.9,10.999999999999996,72.3,0.6600000000000001,0,0
2023-09-05,26.8,14.5,0.0,11.5,3.87,12.3,9.799999999999997,65.5,1.8833333333333329,0,0
2023-09-06,27.9,13.3,0.0,10.6,3.95,14.599999999999998,5.299999999999997,59.099999999999994,2.7033333333333296,0,0
2023-09-07,28.1,14.6,0.0,12.7,3.95,13.500000000000002,3.6999999999999966,57.99999999999999,2.6333333333333364,0,0
2023-09-08,28.3,14.4,0.0,8.9,3.79,13.9,0.0,54.3,2.5799999999999983,1,0
2023-09-09,28.6,13.6,0.0,7.9,3.51,15.000000000000002,0.0,54.3,2.7233333333333327,1,0
2023-09-10,29.2,14.8,0.0,8.2,3.49,14.399999999999999,0.0,54.3,3.2866666666666653,1,0
2023-09-11,29.1,14.8,0.0,8.1,3.42,14.3,0.0,43.89999999999999,3.0666666666666664,1,0
2023-09-12,28.4,17.2,5.5,16.6,3.18,11.2,5.4999999999999964,49.39999999999999,2.253333333333334,0,0
2023-09-13,23.5,14.8,2.1,18.1,2.97,8.7,7.599999999999996,51.4,-2.5033333333333303,0,0
2023-09-14,20.1,11.4,0.0,11.5,2.94,8.700000000000001,7.599999999999996,47.599999999999994,-5.689999999999998,0,0
2023-09-15,24.2,9.9,0.0,10.0,3.29,14.299999999999999,7.599999999999996,30.2,-1.5166666666666657,0,0
2023-09-16,26.7,14.1,0.0,8.2,3.14,12.6,7.599999999999996,29.9,0.9633333333333312,0,0
2023-09-17,27.7,16.5,0.0,11.2,3.12,11.2,7.599999999999996,29.9,2.0566666666666684,0,0
2023-09-18,23.1,17.7,3.2,19.5,2.12,5.400000000000002,10.799999999999997,33.1,-2.336666666666666,0,0
2023-09-19,21.2,14.6,0.1,24.0,3.25,6.6,5.399999999999997,33.199999999999996,-3.9299999999999997,0,0
2023-09-20,24.5,14.5,0.1,20.0,3.13,10.0,3.399999999999997,33.199999999999996,-0.43333333333333357,0,0
2023-09-21,25.1,13.6,11.0,21.1,2.26,11.500000000000002,14.399999999999997,44.199999999999996,0.29666666666666686,0,1
2023-09-22,19.4,12.1,1.6,22.3,2.44,7.299999999999999,15.999999999999996,45.8,-5.116666666666667,0,0
2023-09-23,18.2,8.9,0.6,18.1,2.38,9.299999999999999,16.599999999999998,45.7,-5.9566666666666706,0,0
2023-09-24,20.0,7.7,0.0,10.1,2.54,12.3,16.599999999999998,43.5,-3.943333333333335,0,0
2023-09-25,21.6,7.4,0.0,11.3,2.6,14.200000000000001,13.399999999999997,36.2,-2.3100000000000023,0,0
2023-09-26,22.8,8.8,0.0,8.7,2.5,14.0,13.299999999999995,35.2,-1.1700000000000017,0,0
2023-09-27,24.6,9.9,0.0,9.1,2.45,14.700000000000001,13.199999999999996,35.2,0.42666666666666586,0,0
2023-09-28,25.0,13.2,0.0,9.9,2.59,11.8,2.1999999999999966,34.0,0.6600000000000001,1,0
2023-09-29,24.9,14.7,0.2,29.0,2.71,10.2,0.7999999999999965,29.7,0.44666666666666544,1,0
2023-09-30,19.7,11.6,0.0,7.5,2.27,8.1,0.19999999999999646,28.1,-4.74666666666667,1,0
2023-10-01,22.0,8.3,0.0,9.9,2.31,13.7,0.19999999999999646,24.4,-2.443333333333335,1,0
2023-10-02,24.4,9.9,0.0,9.7,2.31,14.499999999999998,0.19999999999999646,24.4,-0.05666666666666842,1,0
2023-10-03,23.8,9.6,3.6,26.7,1.99,14.200000000000001,3.7999999999999967,28.0,-0.673333333333332,0,0
2023-10-04,18.1,9.2,0.0,13.4,1.93,8.900000000000002,3.7999999999999967,28.0,-6.133333333333333,0,0
2023-10-05,16.4,8.9,0.0,11.9,1.15,7.499999999999998,3.7999999999999967,28.0,-7.486666666666668,0,0
2023-10-06,18.3,7.7,0.0,11.0,1.83,10.600000000000001,3.5999999999999965,28.0,-5.266666666666666,0,0
2023-10-07,20.5,9.3,0.0,20.2,1.97,11.2,3.5999999999999965,28.0,-2.813333333333336,0,0
2023-10-08,22.1,12.4,0.0,17.8,1.9,9.700000000000001,3.5999999999999965,28.0,-1.0066666666666677,0,0
2023-10-09,20.4,11.6,0.0,18.4,1.49,8.799999999999999,3.5999999999999965,28.0,-2.4333333333333336,0,0
2023-10-10,21.4,9.9,0.0,11.5,1.96,11.499999999999998,0.0,28.0,-1.1733333333333356,1,0
2023-10-11,24.9,12.3,0.0,17.1,2.77,12.599999999999998,0.0,28.0,2.466666666666665,1,0
2023-10-12,17.4,15.0,3.2,16.2,0.85,2.3999999999999986,3.1999999999999966,25.7,-4.666666666666668,0,0
2023-10-13,25.0,15.3,1.3,22.6,2.84,9.7,4.4999999999999964,24.900000000000002,2.883333333333333,0,0
2023-10-14,19.7,8.4,0.3,33.1,2.66,11.299999999999999,4.799999999999996,25.2,-2.403333333333336,0,0
2023-10-15,12.0,3.2,0.2,17.6,1.45,8.8,4.9999999999999964,25.400000000000002,-9.696666666666665,0,0
2023-10-16,10.8,1.0,0.0,10.0,1.25,9.8,4.9999999999999964,25.400000000000002,-10.366666666666667,0,0
2023-10-17,12.1,3.2,0.0,13.7,1.31,8.899999999999999,4.9999999999999964,25.400000000000002,-8.546666666666665,0,0
2023-10-18,14.1,2.9,3.6,13.7,1.57,11.2,8.599999999999998,25.8,-6.246666666666668,0,0
2023-10-19,18.4,11.1,4.7,14.1,0.92,7.299999999999999,10.099999999999998,30.4,-1.8533333333333353,0,0
2023-10-20,16.6,12.6,4.7,21.8,0.67,4.000000000000002,13.499999999999996,35.0,-3.3900000000000006,0,0
2023-10-21,17.2,11.6,1.2,33.1,1.94,5.6,14.399999999999997,25.2,-2.5266666666666673,0,0
2023-10-22,15.4,8.9,0.2,24.1,1.33,6.5,14.399999999999997,23.8,-4.193333333333337,0,0
2023-10-23,14.8,6.2,1.6,13.7,1.03,8.600000000000001,15.999999999999996,24.8,-4.68,0,0
2023-10-24,12.9,7.6,2.3,13.9,0.39,5.300000000000001,18.299999999999997,27.1,-6.343333333333332,0,0
2023-10-25,12.7,7.2,16.2,21.5,0.52,5.499999999999999,30.9,43.3,-6.246666666666666,0,1
2023-10-26,13.1,7.9,1.5,19.2,0.8,5.199999999999999,27.699999999999996,44.8,-5.523333333333335,0,0
2023-10-27,13.8,8.4,8.3,21.3,0.86,5.4,31.299999999999994,53.099999999999994,-4.463333333333331,0,1
2023-10-28,14.3,9.5,5.9,25.0,0.77,4.800000000000001,35.99999999999999,59.0,-3.606666666666662,0,0
2023-10-29,13.9,10.9,14.9,24.0,0.73,3.0,50.7,73.7,-3.6400000000000023,0,1
2023-10-30,15.5,10.9,12.4,17.9,0.67,4.6,61.5,86.10000000000001,-1.8999999999999986,0,1
2023-10-31,13.9,9.6,0.9,21.5,1.09,4.300000000000001,60.099999999999994,87.0,-3.2299999999999986,0,0
2023-11-01,15.1,10.6,2.6,21.9,1.31,4.5,46.5,89.60000000000001,-1.7200000000000006,0,0
2023-11-02,13.6,8.9,1.9,28.8,1.49,4.699999999999999,46.9,87.89999999999999,-2.880000000000001,0,0
2023-11-03,11.2,5.6,0.0,23.1,1.23,5.6,38.599999999999994,87.89999999999999,-5.050000000000001,0,0
2023-11-04,11.0,5.3,4.3,26.2,0.97,5.7,36.99999999999999,92.19999999999999,-5.07,0,0
2023-11-05,12.1,9.1,4.6,31.4,1.06,3.0,26.699999999999996,96.8,-3.7633333333333354,0,0
2023-11-06,12.4,8.2,0.7,27.5,1.21,4.200000000000001,14.999999999999995,97.5,-3.1933333333333334,0,0
2023-11-07,10.6,6.7,1.6,19.6,0.66,3.8999999999999995,15.699999999999996,99.1,-4.610000000000001,0,0
2023-11-08,10.6,7.0,0.1,25.5,1.03,3.5999999999999996,13.199999999999996,99.19999999999999,-4.283333333333333,0,0
2023-11-09,10.2,6.7,3.2,25.9,0.64,3.499999999999999,14.499999999999995,102.39999999999999,-4.3100000000000005,0,0
2023-11-10,10.2,6.6,0.7,26.3,0.99,3.5999999999999996,15.199999999999996,103.1,-3.820000000000002,0,0
2023-11-11,9.1,3.0,3.3,23.3,0.88,6.1,14.199999999999996,103.2,-4.643333333333333,0,0
2023-11-12,8.7,3.0,0.0,10.8,0.42,5.699999999999999,9.599999999999996,101.89999999999999,-4.5,0,0
2023-11-13,14.3,4.4,14.6,28.8,0.55,9.9,23.499999999999996,116.19999999999999,1.2800000000000011,0,1
2023-11-14,12.6,9.9,4.4,30.2,1.19,2.6999999999999993,26.299999999999997,120.39999999999999,-0.4399999999999995,0,0
2023-11-15,12.7,6.8,2.4,23.6,1.01,5.8999999999999995,28.599999999999998,122.8,-0.40333333333333243,0,0
2023-11-16,8.8,4.8,5.4,13.7,0.3,4.000000000000001,30.799999999999997,128.2,-4.193333333333333,0,0
2023-11-17,7.7,2.1,2.8,13.4,0.41,5.6,32.9,127.4,-5.079999999999999,0,0
2023-11-18,7.9,1.5,8.0,19.7,0.26,6.4,37.6,130.7,-4.530000000000001,0,1
2023-11-19,14.1,7.6,2.4,24.7,1.16,6.5,40.0,128.4,1.7533333333333339,0,0
2023-11-20,11.8,8.1,5.2,26.3,0.91,3.700000000000001,30.599999999999998,132.4,-0.36666666666666536,0,0
2023-11-21,10.4,5.5,2.7,21.5,0.68,4.9,28.899999999999995,134.89999999999998,-1.5999999999999996,0,0
2023-11-22,4.7,0.4,0.0,18.4,0.55,4.3,26.499999999999996,133.29999999999998,-6.963333333333334,0,0
2023-11-23,9.7,0.2,0.5,24.8,0.62,9.5,21.599999999999994,131.5,-1.8566666666666674,0,0
2023-11-24,9.9,3.7,2.7,26.1,0.94,6.2,21.5,118.0,-1.5633333333333326,0,0
2023-11-25,5.5,-0.4,2.8,22.8,0.6,5.9,16.299999999999997,119.3,-5.710000000000001,0,0
2023-11-26,5.6,-0.4,1.6,17.0,0.31,6.0,15.499999999999998,112.6,-5.336666666666668,0,0
2023-11-27,3.2,1.1,20.3,22.1,0.11,2.1,30.6,127.0,-7.366666666666666,0,1
2023-11-28,3.3,-4.1,5.3,23.8,0.42,7.3999999999999995,33.199999999999996,117.4,-6.913333333333335,0,0
2023-11-29,3.8,-3.0,1.6,23.2,0.37,6.8,34.8,106.6,-6.023333333333334,0,0
2023-11-30,4.0,-1.6,1.2,8.4,0.3,5.6,35.5,106.9,-5.493333333333334,0,0
2023-12-01,1.9,-1.3,0.0,18.0,0.39,3.2,32.8,104.3,-7.153333333333334,0,0
2023-12-02,-1.7,-4.3,0.0,17.2,0.37,2.5999999999999996,30.0,102.4,-10.243333333333332,0,0
2023-12-03,0.8,-4.8,0.0,15.2,0.38,5.6,28.4,102.4,-7.396666666666667,0,0
2023-12-04,0.8,-3.9,5.1,11.5,0.36,4.7,13.199999999999996,103.2,-7.0566666666666675,0,0
2023-12-05,4.8,0.8,5.3,22.4,0.23,4.0,13.199999999999996,103.89999999999999,-2.8133333333333335,0,0
2023-12-06,4.0,-0.6,0.1,11.8,0.19,4.6,11.699999999999996,103.3,-3.333333333333333,0,0
2023-12-07,3.3,-0.9,0.0,10.5,0.23,4.2,10.499999999999995,101.7,-3.79,0,0
2023-12-08,3.8,0.4,2.2,9.7,0.2,3.4,12.699999999999996,103.80000000000001,-3.0633333333333326,0,0
2023-12-09,8.8,3.2,6.8,21.4,0.29,5.6000000000000005,19.499999999999993,107.4,1.9833333333333343,0,1
2023-12-10,10.2,7.3,1.0,27.4,1.09,2.8999999999999995,20.499999999999993,107.7,3.383333333333333,0,0
2023-12-11,11.8,7.1,0.4,25.5,0.76,4.700000000000001,15.799999999999997,104.8,4.893333333333334,0,0
2023-12-12,9.4,4.0,13.8,12.3,0.21,5.4,24.299999999999997,118.60000000000001,2.4699999999999998,0,1
2023-12-13,9.5,3.0,2.3,15.1,0.3,6.5,26.499999999999996,106.3,2.7300000000000004,0,0
2023-12-14,8.1,2.4,0.7,9.1,0.24,5.699999999999999,27.199999999999996,102.60000000000001,1.4799999999999995,0,0
2023-12-15,6.4,0.2,0.4,10.2,0.17,6.2,25.399999999999995,100.6,-0.009999999999999787,0,0
2023-12-16,6.6,-0.9,0.0,12.2,0.33,7.5,18.599999999999994,95.2,0.26333333333333275,0,0
2023-12-17,6.1,1.4,0.0,11.9,0.24,4.699999999999999,17.599999999999994,92.39999999999999,-0.18333333333333357,0,0
2023-12-18,5.2,0.9,0.0,15.0,0.33,4.3,17.199999999999996,84.39999999999999,-0.9933333333333332,0,0
2023-12-19,5.2,0.6,4.8,24.5,0.31,4.6000000000000005,8.199999999999996,86.80000000000001,-0.6966666666666663,0,0
2023-12-20,7.0,3.9,4.2,25.7,0.57,3.1,10.099999999999996,85.8,1.2633333333333336,0,0
2023-12-21,10.4,6.6,6.6,32.1,0.71,3.8000000000000007,15.999999999999996,89.7,4.663333333333334,0,0
2023-12-22,8.8,5.3,7.8,26.9,0.73,3.500000000000001,23.399999999999995,97.5,2.9266666666666667,0,1
2023-12-23,9.4,7.4,2.7,29.2,0.71,2.0,26.099999999999994,99.7,3.536666666666668,0,0
2023-12-24,9.8,8.1,6.7,30.5,0.59,1.700000000000001,32.8,103.69999999999999,3.9400000000000004,0,1
2023-12-25,10.4,9.2,4.0,29.4,0.63,1.200000000000001,36.8,104.9,4.376666666666666,0,0
2023-12-26,11.1,1.4,0.1,27.4,0.74,9.7,32.099999999999994,103.4,4.893333333333333,0,0
2023-12-27,8.9,2.5,0.0,15.7,0.41,6.4,27.899999999999995,83.1,2.503333333333334,0,0
2023-12-28,10.8,4.5,0.5,25.4,1.01,6.300000000000001,21.799999999999997,78.3,4.153333333333334,0,0
2023-12-29,10.8,8.1,1.9,34.9,1.12,2.700000000000001,15.899999999999999,78.6,3.920000000000001,0,0
2023-12-30,10.1,5.5,0.2,22.6,0.55,4.6,13.399999999999997,77.6,3.0166666666666666,0,0
2023-12-31,8.9,4.2,3.6,24.6,0.55,4.7,10.299999999999997,81.2,1.583333333333334,0,0
2024-01-01,7.8,5.8,0.6,30.5,0.83,2.0,6.899999999999997,81.8,0.1666666666666652,0,0
2024-01-02,9.8,6.2,20.5,33.4,0.56,3.6000000000000005,27.299999999999997,102.3,1.8666666666666671,0,1
2024-01-03,11.0,7.7,9.8,31.5,0.77,3.3,37.099999999999994,107.0,2.7266666666666666,0,1
2024-01-04,8.8,3.7,0.9,27.4,0.64,5.1000000000000005,37.5,102.60000000000001,0.39333333333333265,0,0
2024-01-05,9.4,2.2,0.1,20.1,0.55,7.2,35.7,102.6,0.8133333333333326,0,0
2024-01-06,7.1,2.1,0.7,12.6,0.26,5.0,36.199999999999996,103.3,-1.6133333333333333,0,0
2024-01-07,4.2,-1.9,0.0,23.1,0.63,6.1,32.599999999999994,101.1,-4.526666666666666,0,0
2024-01-08,-0.8,-5.7,0.0,22.2,0.94,4.9,31.999999999999996,94.3,-9.206666666666669,0,0
2024-01-09,0.6,-6.2,0.0,18.9,1.19,6.8,11.499999999999996,93.3,-7.486666666666666,0,0
2024-01-10,0.2,-5.7,0.0,14.1,0.77,5.9,1.6999999999999964,92.9,-7.5,1,0
2024-01-11,2.2,-6.0,0.0,13.8,0.62,8.2,0.7999999999999964,79.1,-5.26,1,0
2024-01-12,0.9,-1.2,0.0,12.3,0.22,2.1,0.6999999999999964,76.8,-6.2733333333333325,1,0
2024-01-13,2.2,-1.5,0.0,18.0,0.45,3.7,0.0,76.1,-4.776666666666667,1,0
2024-01-14,0.4,-2.3,0.0,19.6,0.51,2.6999999999999997,0.0,75.7,-6.376666666666667,1,0
2024-01-15,3.0,-1.2,2.1,26.5,0.75,4.2,2.0999999999999965,77.8,-3.656666666666667,1,0
2024-01-16,1.6,-5.4,0.0,15.1,0.45,7.0,2.0999999999999965,77.8,-4.906666666666666,1,0
2024-01-17,1.2,-6.1,17.2,7.6,0.16,7.3,19.299999999999997,95.0,-5.173333333333333,0,1
2024-01-18,1.3,-5.0,5.8,19.5,0.3,6.3,25.099999999999998,95.99999999999999,-4.943333333333334,0,0
2024-01-19,1.2,-7.7,0.0,12.0,0.34,8.9,25.099999999999998,91.8,-4.85,0,0
2024-01-20,-1.8,-7.4,0.0,11.0,0.3,5.6000000000000005,25.099999999999998,85.19999999999999,-7.443333333333333,0,0
2024-01-21,3.8,-7.8,0.0,22.2,0.61,11.6,25.099999999999998,77.39999999999999,-1.6766666666666659,0,0
2024-01-22,7.7,3.3,6.0,32.2,0.59,4.4,28.999999999999996,80.69999999999999,2.2799999999999994,0,0
2024-01-23,7.8,4.2,4.2,26.6,0.73,3.5999999999999996,33.199999999999996,78.2,2.4466666666666663,0,0
2024-01-24,12.4,5.4,1.7,32.3,1.13,7.0,17.699999999999996,75.89999999999999,6.98,0,0
2024-01-25,9.4,3.3,0.6,16.0,0.56,6.1000000000000005,12.499999999999996,76.39999999999999,4.036666666666667,0,0
2024-01-26,11.6,2.1,2.5,25.9,0.39,9.5,14.999999999999996,78.89999999999999,6.1466666666666665,0,0
2024-01-27,6.4,-2.0,0.0,9.4,0.63,8.4,14.999999999999996,78.39999999999999,1.0933333333333328,0,0
2024-01-28,7.8,-1.8,0.0,12.0,0.73,9.6,14.999999999999996,76.5,2.593333333333333,0,0
2024-01-29,7.4,-2.3,0.0,9.8,0.61,9.7,8.999999999999996,76.3,2.283333333333334,0,0
2024-01-30,6.3,-1.6,0.2,11.0,0.5,7.9,4.9999999999999964,72.89999999999999,1.2699999999999996,0,0
2024-01-31,8.0,1.5,0.1,13.2,0.6,6.5,3.399999999999996,72.4,2.963333333333334,0,0
2024-02-01,9.9,-1.1,2.7,16.4,0.79,11.0,5.4999999999999964,54.6,4.859999999999999,0,0
2024-02-02,9.1,-0.1,0.0,21.9,0.95,9.2,2.9999999999999964,44.8,4.123333333333332,0,0
2024-02-03,10.2,6.6,0.1,22.2,0.69,3.5999999999999996,3.0999999999999965,44.0,5.176666666666667,0,0
2024-02-04,10.1,8.5,1.2,26.6,0.69,1.5999999999999996,4.299999999999996,45.099999999999994,5.053333333333334,0,0
2024-02-05,11.2,6.2,0.0,29.3,1.32,4.999999999999999,4.299999999999996,44.4,6.016666666666666,0,0
2024-02-06,8.8,6.3,0.4,27.3,1.0,2.500000000000001,4.4999999999999964,44.8,3.463333333333333,0,0
2024-02-07,9.5,3.7,19.6,31.6,0.52,5.8,24.0,64.4,3.820000000000001,0,1
2024-02-08,10.9,3.8,11.2,22.5,0.28,7.1000000000000005,32.5,75.6,4.876666666666668,0,1
2024-02-09,13.4,9.4,5.8,21.3,0.83,4.0,38.3,81.4,6.9366666666666665,0,0
2024-02-10,13.3,7.1,2.0,14.3,0.73,6.200000000000001,40.199999999999996,83.4,6.466666666666668,0,0
2024-02-11,10.4,5.3,3.1,20.8,0.79,5.1000000000000005,42.099999999999994,86.5,3.249999999999999,0,0
2024-02-12,10.1,1.9,1.3,14.0,0.83,8.2,43.4,87.8,2.6866666666666665,0,0
2024-02-13,9.1,0.1,0.0,18.5,0.95,9.0,43.0,87.8,1.3966666666666665,0,0
2024-02-14,10.8,4.8,2.9,20.9,0.69,6.000000000000001,26.299999999999997,88.60000000000001,2.836666666666667,0,0
2024-02-15,14.2,7.2,0.1,13.0,0.77,6.999999999999999,15.2,88.7,5.816666666666666,0,0
2024-02-16,15.9,6.8,2.4,18.1,1.07,9.100000000000001,11.799999999999999,73.9,7.026666666666667,0,0
2024-02-17,13.9,6.0,0.2,9.0,1.05,7.9,10.0,68.30000000000001,4.606666666666667,0,0
2024-02-18,10.2,4.2,3.2,21.1,0.68,5.999999999999999,10.1,71.5,0.6066666666666656,0,0
2024-02-19,12.1,6.5,1.0,17.9,1.0,5.6,9.8,72.5,2.0433333333333312,0,0
2024-02-20,10.7,4.6,0.1,16.2,0.97,6.1,9.9,72.60000000000001,0.4133333333333322,0,0
2024-02-21,10.4,5.3,3.3,22.8,1.11,5.1000000000000005,10.3,69.9,0.023333333333333428,0,0
2024-02-22,10.9,8.1,16.1,35.5,0.71,2.8000000000000007,26.300000000000004,81.80000000000001,0.41999999999999993,0,1
2024-02-23,8.9,1.8,0.3,28.5,1.29,7.1000000000000005,24.200000000000006,80.4,-1.463333333333333,0,0
2024-02-24,7.8,0.1,1.2,23.7,0.98,7.7,25.200000000000003,81.0,-2.5100000000000007,0,0
2024-02-25,9.3,1.9,0.3,18.7,1.23,7.4,22.300000000000004,78.80000000000001,-0.9333333333333318,0,0
2024-02-26,8.8,5.2,4.0,15.6,0.69,3.6000000000000005,25.300000000000004,82.80000000000001,-1.5133333333333319,0,0
2024-02-27,11.3,3.2,0.0,20.0,1.34,8.100000000000001,25.200000000000003,82.80000000000001,0.870000000000001,0,0
2024-02-28,9.1,-0.9,0.0,8.6,1.32,10.0,21.900000000000006,82.80000000000001,-1.3866666666666685,0,0
2024-02-29,10.4,-0.7,0.0,7.6,1.26,11.1,5.800000000000003,82.60000000000001,-0.22333333333333272,0,0
2024-03-01,10.5,-0.9,0.0,17.7,0.95,11.4,5.5000000000000036,82.5,-0.206666666666667,0,0
2024-03-02,14.1,3.2,0.0,12.2,1.44,10.899999999999999,4.300000000000003,79.80000000000001,3.253333333333332,0,0
2024-03-03,15.7,3.6,0.0,12.2,1.65,12.1,4.0000000000000036,79.80000000000001,4.633333333333333,0,0
2024-03-04,11.1,3.7,0.2,9.0,0.91,7.3999999999999995,0.20000000000000356,79.89999999999999,0.003333333333332078,1,0
2024-03-05,9.1,3.2,1.5,12.4,0.51,5.8999999999999995,1.7000000000000035,80.19999999999999,-1.963333333333333,1,0
2024-03-06,10.7,1.9,0.1,15.0,1.12,8.799999999999999,1.8000000000000036,80.3,-0.3466666666666658,1,0
2024-03-07,8.9,0.4,0.2,16.1,1.17,8.5,2.0000000000000036,80.10000000000001,-2.1500000000000004,1,0
2024-03-08,10.9,0.3,0.0,18.7,1.85,10.6,2.0000000000000036,60.49999999999999,-0.19666666666666544,1,0
2024-03-09,13.3,1.5,0.0,12.0,1.85,11.8,2.0000000000000036,49.3,2.123333333333333,1,0
2024-03-10,14.2,4.8,3.9,18.6,1.73,9.399999999999999,5.900000000000004,47.400000000000006,2.996666666666668,0,0
2024-03-11,12.1,4.9,10.5,20.8,1.19,7.199999999999999,16.200000000000003,55.900000000000006,0.9366666666666656,0,1
2024-03-12,10.7,4.2,4.0,14.2,1.11,6.499999999999999,18.700000000000003,56.8,-0.4733333333333345,0,0
2024-03-13,11.1,5.8,1.2,9.9,0.49,5.3,19.8,56.699999999999996,-0.10666666666666913,0,0
2024-03-14,15.6,7.2,0.0,12.5,1.57,8.399999999999999,19.6,56.699999999999996,4.176666666666666,0,0
2024-03-15,15.0,7.9,0.6,23.7,1.44,7.1,20.200000000000003,54.4,3.4366666666666674,0,0
2024-03-16,13.1,2.0,3.1,20.3,1.53,11.1,23.3,57.4,1.5733333333333324,0,0
2024-03-17,13.4,2.2,0.0,9.2,1.61,11.2,19.400000000000002,55.0,1.956666666666667,0,0
