date,open,high,low,close,volume
2021-03-26,165.02671813964844,194.93780517578125,165.02671813964844,190.8121337890625,24684294
2021-03-29,193.90638732910156,232.06881713867188,192.87496948242188,205.25196838378906,10354687
2021-03-30,205.25196838378906,216.59756469726562,201.12631225585938,205.25196838378906,1291233
2021-03-31,204.22055053710938,209.3776397705078,191.8435516357422,200.0948944091797,1884979
2021-04-01,201.12631225585938,201.12631225585938,190.8121337890625,191.8435516357422,1483590
2021-04-05,192.87496948242188,200.0948944091797,191.8435516357422,193.90638732910156,1141924
2021-04-06,193.90638732910156,204.22055053710938,193.90638732910156,202.15773010253906,755465
2021-04-07,202.15773010253906,211.4404754638672,200.0948944091797,204.22055053710938,1065912
2021-04-08,204.22055053710938,211.4404754638672,204.22055053710938,206.28338623046875,258285
2021-04-09,206.28338623046875,213.50331115722656,206.28338623046875,213.50331115722656,837100
2021-04-12,215.56614685058594,228.9745635986328,213.50331115722656,220.72323608398438,2577812
2021-04-13,224.84889221191406,228.9745635986328,215.56614685058594,217.6289825439453,1125248
2021-04-14,217.6289825439453,221.754638671875,211.4404754638672,216.59756469726562,903611
2021-04-15,216.59756469726562,228.9745635986328,216.59756469726562,219.6918182373047,749260
2021-04-16,219.6918182373047,219.6918182373047,216.59756469726562,217.6289825439453,219116
2021-04-19,217.6289825439453,217.6289825439453,213.50331115722656,213.50331115722656,564466
2021-04-20,213.50331115722656,214.53472900390625,212.47189331054688,213.50331115722656,177425
2021-04-21,213.50331115722656,217.6289825439453,212.47189331054688,215.56614685058594,232301
2021-04-22,215.56614685058594,215.56614685058594,207.31480407714844,208.34622192382812,509784
2021-04-23,208.34622192382812,217.6289825439453,207.31480407714844,216.59756469726562,393245
2021-04-26,217.6289825439453,218.660400390625,212.47189331054688,214.53472900390625,336042
2021-04-27,221.754638671875,268.16839599609375,221.754638671875,268.16839599609375,6849218
2021-04-28,293.9538269042969,332.6319580078125,283.6396789550781,299.1109313964844,22304655
2021-04-29,299.1109313964844,304.26800537109375,278.4825744628906,291.37530517578125,3798463
2021-04-30,291.37530517578125,304.26800537109375,273.32550048828125,281.0611267089844,3273748
2021-05-03,286.21820068359375,319.7392578125,281.0611267089844,301.689453125,5251610
2021-05-04,306.8465576171875,317.16070556640625,293.9538269042969,309.4250793457031,3846165
2021-05-05,309.4250793457031,314.5821838378906,288.7967529296875,293.9538269042969,2436454
2021-05-06,278.4825744628906,301.689453125,278.4825744628906,286.21820068359375,1120206
2021-05-07,286.21820068359375,301.689453125,281.0611267089844,286.21820068359375,403716
2021-05-10,286.21820068359375,296.5323791503906,278.4825744628906,296.5323791503906,735686
2021-05-11,296.5323791503906,306.8465576171875,291.37530517578125,301.689453125,1358131
2021-05-17,301.689453125,301.689453125,281.0611267089844,283.6396789550781,1470210
2021-05-18,286.21820068359375,293.9538269042969,283.6396789550781,291.37530517578125,909040
2021-05-19,283.6396789550781,291.37530517578125,283.6396789550781,288.7967529296875,282330
2021-05-20,288.7967529296875,293.9538269042969,278.4825744628906,286.21820068359375,1055053
2021-05-21,283.6396789550781,286.21820068359375,273.32550048828125,283.6396789550781,1075607
2021-05-24,286.21820068359375,286.21820068359375,265.5898742675781,281.0611267089844,1323809
2021-05-25,281.0611267089844,281.0611267089844,263.0113220214844,268.16839599609375,1563286
2021-05-27,268.16839599609375,273.32550048828125,265.5898742675781,268.16839599609375,484770
2021-05-28,268.16839599609375,281.0611267089844,268.16839599609375,281.0611267089844,732972
2021-05-31,291.37530517578125,314.5821838378906,281.0611267089844,314.5821838378906,3591370
2021-06-02,337.7890625,340.3675842285156,299.1109313964844,322.31781005859375,6802292
2021-06-03,322.31781005859375,330.0534362792969,306.8465576171875,312.0036315917969,3247183
