date,coal_pct,coal_lag1,coal_lag2,coal_ma5,oil_pct,oil_lag1,oil_lag2,oil_ma5,gold_pct,gold_lag1,gold_lag2,gold_ma5,cpo_pct,cpo_lag1,cpo_lag2,cpo_ma5
2023-04-14,0.013412839736889337,0.01092276420521432,0.019193857965451144,0.0005235693515401874,0.002555479498914659,-0.014199077833101703,0.02009112496718224,0.0027782196132062342,-0.019154507774933327,0.015117620988104763,0.003042685274026846,-0.0009644137129112273,-0.002074074074074117,-0.006183745583038913,-0.017076700434153436,-0.004152532459936742
2023-04-17,0.0011028962976791234,0.013412839736889337,0.01092276420521432,0.0007475517781925234,-0.017958469078985018,0.002555479498914659,-0.014199077833101703,0.001350348844262772,-0.0039956049321235865,-0.019154507774933327,0.015117620988104763,0.0005075461084118604,0.005641330166270775,-0.002074074074074117,-0.006183745583038913,-0.0027015915898279674
2023-04-18,0.003672420289494438,0.0011028962976791234,0.013412839736889337,0.009561505914727153,0.0001179153679098377,-0.017958469078985018,0.002555479498914659,-0.001953043409126498,0.0066192325571117205,-0.0039956049321235865,-0.019154507774933327,0.0002586165456088807,0.015352819604369738,0.005641330166270775,-0.002074074074074117,-0.0009422295506742451
2023-04-19,0.0051226654833333995,0.003672420289494438,0.0011028962976791234,0.006807260388288938,-0.01946436194201895,0.0001179153679098377,-0.017958469078985018,-0.009807573820871385,-0.00607754961333562,0.0066192325571117205,-0.0039956049321235865,-0.0015612642444498004,-0.004070950857807509,0.015352819604369738,0.005641330166270775,0.0017094017094017033
2023-04-20,0.008372725485120691,0.0051226654833333995,0.003672420289494438,0.006320280898981068,-0.02430226426507187,-0.01946436194201895,0.0001179153679098377,-0.011739790418797802,0.006214928186410118,-0.00607754961333562,0.0066192325571117205,-0.0033564807314546696,-0.0020437956204379937,-0.004070950857807509,0.015352819604369738,0.002530304813463502
2023-04-21,-0.0007220657293547372,0.008372725485120691,0.0051226654833333995,0.003505431852595997,0.006905119587233832,-0.02430226426507187,-0.01946436194201895,-0.011069832698924809,-0.013996800123359243,0.006214928186410118,-0.00607754961333562,-0.00226849794177586,0.0,-0.0020437956204379937,-0.004070950857807509,0.0029347889886717216
2023-04-24,-0.0003611834911361189,-0.0007220657293547372,0.008372725485120691,0.003202113741531898,0.013103106133225628,0.006905119587233832,-0.02430226426507187,-0.004886735421393507,0.004849697189157398,-0.013996800123359243,0.006214928186410118,-0.0005108199837560168,0.0,0.0,-0.0020437956204379937,0.0018142447474687184
2023-04-25,0.011926229300270652,-0.0003611834911361189,-0.0007220657293547372,0.004860364314132282,-0.02369160684559457,0.013103106133225628,0.006905119587233832,-0.009676326752025677,0.0024634379740613443,0.004849697189157398,-0.013996800123359243,-0.0013428492917401114,-0.004388531304856613,0.0,0.0,-0.002103049421661396
2023-04-26,0.0007143293108258231,0.011926229300270652,-0.0003611834911361189,0.003970545734573561,-0.038132899958769007,-0.02369160684559457,0.013103106133225628,-0.013263960722092683,-0.00416251194991224,0.0024634379740613443,0.004849697189157398,-0.0009532984218491025,-0.003820158683514596,-0.004388531304856613,0.0,-0.0020489404051048377
2023-04-27,-0.0014276388173992682,0.0007143293108258231,0.011926229300270652,0.0020133657642853464,0.008752738882826572,-0.038132899958769007,-0.02369160684559457,-0.006758251507865354,0.002115160067214017,-0.00416251194991224,0.0024634379740613443,-0.0017778353886129805,-0.003244837758112129,-0.003820158683514596,-0.004388531304856613,-0.002287792573473446
2023-04-28,0.0031451212337565426,-0.0014276388173992682,0.0007143293108258231,0.0027843594422767293,0.01492915819753926,0.008752738882826572,-0.038132899958769007,-0.005283890882356701,0.00010048302398191211,0.002115160067214017,-0.00416251194991224,0.0010665890843428727,-0.0017756732761171623,-0.003244837758112129,-0.003820158683514596,-0.002645813734713065
2023-05-01,-0.029143483287852656,0.0031451212337565426,-0.0014276388173992682,-0.0030056335373020993,-0.0028916690254738864,0.01492915819753926,0.008752738882826572,-0.008569295279471256,-0.003366640497496687,0.00010048302398191211,0.002115160067214017,-0.000572928515382598,-0.11384524162466647,-0.0017756732761171623,-0.003244837758112129,-0.025290337794022233
2023-05-02,-0.013578026447821134,-0.029143483287852656,0.0031451212337565426,-0.008039171008708101,-0.05030888900005004,-0.0028916690254738864,0.01492915819753926,-0.01377374884765159,0.015579320375974648,-0.003366640497496687,0.00010048302398191211,0.002041621715357378,0.020073603211776536,-0.11384524162466647,-0.0017756732761171623,-0.02141042699891138
2023-05-03,-0.042782740038133316,-0.013578026447821134,-0.029143483287852656,-0.016570445836918024,-0.0396972633548085,-0.05030888900005004,-0.0028916690254738864,-0.013735490772730174,0.007099203897717121,0.015579320375974648,-0.003366640497496687,0.004305761518050177,0.0003279763857002571,0.020073603211776536,-0.11384524162466647,-0.021013597033374576
2023-05-04,-0.015545996622547187,-0.042782740038133316,-0.013578026447821134,-0.019498473671952787,0.0023503133505013984,-0.0396972633548085,-0.05030888900005004,-0.015251910267600421,0.009563257738115283,0.007099203897717121,0.015579320375974648,0.0058063395363345816,0.0,0.0003279763857002571,0.020073603211776536,-0.020770202020202078
2023-05-05,0.0015791310369730471,-0.015545996622547187,-0.042782740038133316,-0.02024643646785851,0.03862073174838354,0.0023503133505013984,-0.0396972633548085,-0.01118732945585632,-0.014941394329071045,0.009563257738115283,0.007099203897717121,0.0027125361434263695,0.0485245901639344,0.0,0.0003279763857002571,-0.011282315775900997
2023-05-08,0.0,0.0015791310369730471,-0.015545996622547187,-0.014399512410622206,0.02270915026785958,0.03862073174838354,0.0023503133505013984,-0.006137248930656147,0.004411630963793378,-0.014941394329071045,0.009563257738115283,0.0042510205518107025,0.0381488430268917,0.0485245901639344,0.0,0.02158320292123128
2023-05-09,-0.012613310944954548,0.0,0.0015791310369730471,-0.014221315032304171,0.005583694237731862,0.02270915026785958,0.03862073174838354,0.005691893648626323,0.004885704044411021,0.004411630963793378,-0.014941394329071045,0.0021609044395165533,0.002409638554216942,0.0381488430268917,0.0485245901639344,0.017808131741877675
2023-05-10,-0.029940119760479056,-0.012613310944954548,0.0,-0.011273147784772064,-0.013300603652178444,0.005583694237731862,0.02270915026785958,0.010892203876367024,-0.0027993081762891503,0.004885704044411021,0.004411630963793378,0.00018707472200674147,-0.018329326923076872,0.002409638554216942,0.0381488430268917,0.013608428446005405
2023-05-11,-0.017695485809702927,-0.029940119760479056,-0.012613310944954548,-0.01164089151573966,-0.01871483099908422,-0.013300603652178444,0.005583694237731862,0.006549419751177288,-0.0077813586939793344,-0.0027993081762891503,0.004885704044411021,-0.003278080086243196,-0.02203856749311295,-0.018329326923076872,0.002409638554216942,0.008971106848975952
2023-05-12,-0.0016757180628330648,-0.017695485809702927,-0.029940119760479056,-0.012423357542936109,-0.010802949476173662,-0.01871483099908422,-0.013300603652178444,-0.002964802538129807,-9.924612931011545e-05,-0.0077813586939793344,-0.0027993081762891503,-0.0002864193362095424,0.004381846635367781,-0.02203856749311295,-0.018329326923076872,0.0006745155751779475
2023-05-15,-0.005455321171252581,-0.0016757180628330648,-0.017695485809702927,-0.01364155937744882,0.014291562817269954,-0.010802949476173662,-0.01871483099908422,-0.004684083928196192,0.0017374038222883748,-9.924612931011545e-05,-0.0077813586939793344,-0.0008199846740989392,-0.009660330320972244,0.004381846635367781,-0.02203856749311295,-0.008701513573135644
2023-05-16,-0.01139239218667587,-0.005455321171252581,-0.0016757180628330648,-0.013416146540987328,-0.004253617978799751,0.014291562817269954,-0.010802949476173662,-0.006689048213544213,-0.014667976008888806,0.0017374038222883748,-9.924612931011545e-05,-0.004726161739719736,-0.009125235997482717,-0.009660330320972244,0.004381846635367781,-0.011065092415157407
2023-05-17,0.005975219284035216,-0.01139239218667587,-0.005455321171252581,-0.006127762136369785,0.027366110294294366,-0.004253617978799751,0.014291562817269954,0.0014639217580332264,-0.0038724970567511896,-0.014667976008888806,0.0017374038222883748,-0.00494730322060255,-0.0057161003493172435,-0.009125235997482717,-0.009660330320972244,-0.008501062632829015
2023-05-18,-0.0021213407147807617,0.005975219284035216,-0.01139239218667587,-0.002956081081081141,-0.014293119636263452,0.027366110294294366,-0.004253617978799751,0.002338863084581755,-0.012217878410890615,-0.0038724970567511896,-0.014667976008888806,-0.005810524005615991,-0.006068348770360887,-0.0057161003493172435,-0.009125235997482717,-0.005232631446223657
2023-05-19,0.006802747127023556,-0.0021213407147807617,0.005975219284035216,-0.0012706480304954804,-0.003690993633589157,-0.014293119636263452,0.027366110294294366,0.0037387734835563347,0.011346767785266998,-0.012217878410890615,-0.0038724970567511896,-0.0035950682274625834,0.008354755784061751,-0.006068348770360887,-0.0057161003493172435,-0.004499651435452279
2023-05-22,0.00506755461476871,0.006802747127023556,-0.0021213407147807617,0.0008481764206953457,0.005424662910584743,-0.003690993633589157,-0.014293119636263452,0.0020076992911721714,-0.0019709417496271975,0.011346767785266998,-0.012217878410890615,-0.004353824364387027,-0.004461440407903083,0.008354755784061751,-0.006068348770360887,-0.0034377387318562658
2023-05-23,0.0,0.00506755461476871,0.006802747127023556,0.0031355906341035134,0.011185662561077114,0.005424662910584743,-0.003690993633589157,0.005088301239791759,-0.001215325275835788,-0.0019709417496271975,0.011346767785266998,-0.0016195807350407598,-0.006081946222791346,-0.004461440407903083,0.008354755784061751,-0.0028107831864060406
2023-05-24,-0.0029411636480763947,0.0,0.00506755461476871,0.0013516990011326335,0.019781420417785744,0.011185662561077114,0.005424662910584743,0.003672327837706435,-0.004867154465174606,-0.001215325275835788,-0.0019709417496271975,-0.001814835334535525,0.0006441223832527321,-0.006081946222791346,-0.004461440407903083,-0.0015374759769378743
2023-05-25,-0.0012642353472384071,-0.0029411636480763947,0.0,0.0015186054561067142,-0.026799367761154436,0.019781420417785744,0.011185662561077114,0.0010454003312603266,-0.01003671935607986,-0.004867154465174606,-0.001215325275835788,-0.001361071823261617,0.004184100418409997,0.0006441223832527321,-0.006081946222791346,0.0005132811497499112
2023-05-26,0.004472563538370222,-0.0012642353472384071,-0.0029411636480763947,0.001061405526373127,0.009047925422020153,-0.026799367761154436,0.019781420417785744,0.0035767305995708654,0.0005146415586252395,-0.01003671935607986,-0.004867154465174606,-0.0035191903226369226,0.0028846153846153744,0.004184100418409997,0.0006441223832527321,-0.000577145055790762
2023-05-30,-0.21658404640579432,0.004472563538370222,-0.0012642353472384071,-0.04333703589278426,-0.04431444012932795,0.009047925422020153,-0.026799367761154436,-0.006373561360934699,0.0071498506191141065,0.0005146415586252395,-0.01003671935607986,-0.0017147806212519656,-0.003835091083413178,0.0028846153846153744,0.004184100418409997,-0.00044914982354826716
2023-05-31,0.01983912572784008,-0.21658404640579432,0.004472563538370222,-0.04204563712866605,-0.011966239359022968,-0.04431444012932795,0.009047925422020153,-0.010943821728443881,0.0030132913248530624,0.0071498506191141065,0.0005146415586252395,-0.0008690851068240413,-0.00256657042027586,-0.003835091083413178,0.0028846153846153744,0.00025677237129295705
2023-06-01,-0.013144059096280136,0.01983912572784008,-0.21658404640579432,-0.04554386922181208,0.0222955551271502,-0.011966239359022968,-0.04431444012932795,-0.010800227082381264,0.007179579108230971,0.0030132913248530624,0.0071498506191141065,0.0015554755097677564,-0.08427146992602119,-0.00256657042027586,-0.003835091083413178,-0.016685919650879177
2023-06-02,0.07245608057876418,-0.013144059096280136,0.01983912572784008,-0.03434475327738962,0.02490574184872929,0.0222955551271502,-0.011966239359022968,-0.0003478949984295765,-0.012942353683487062,0.007179579108230971,0.0030132913248530624,0.0009502353967287824,0.032314717246224145,-0.08427146992602119,-0.00256657042027586,-0.01181307923247632
2023-06-05,0.1013412498122972,0.07245608057876418,-0.013144059096280136,-0.016298717522000405,0.007618571548400288,0.02490574184872929,0.0222955551271502,-0.0006424613591872186,0.0028682521593483834,-0.012942353683487062,0.007179579108230971,0.0014188910599222115,0.0,0.032314717246224145,-0.08427146992602119,-0.012548708803909903
2023-06-06,-0.04826340593383138,0.1013412498122972,0.07245608057876418,0.02481263940798506,-0.005475142405917843,0.007618571548400288,0.02490574184872929,0.007366334517968642,0.003830439223697635,0.0028682521593483834,-0.012942353683487062,0.0007645026107938602,-0.01837359646138137,0.0,0.032314717246224145,-0.015517356698548479
2023-06-07,0.04028436018957349,-0.04826340593383138,0.1013412498122972,0.02895543356901653,0.008651147264313597,-0.005475142405917843,0.007618571548400288,0.011407432897104552,-0.011600126597875904,0.003830439223697635,0.0028682521593483834,-0.0021593506831214526,-0.00034662045060662727,-0.01837359646138137,0.0,-0.015286364562809962
2023-06-08,0.02505694760820054,0.04028436018957349,-0.04826340593383138,0.03582405221003082,-0.012865469824975051,0.008651147264313597,-0.005475142405917843,0.004416869113939237,0.010758235929050786,-0.011600126597875904,0.003830439223697635,-0.0014699002153756302,-0.014216366158113725,-0.00034662045060662727,-0.01837359646138137,-0.00027597626604114467
2023-06-09,0.03244445800781248,0.02505694760820054,0.04028436018957349,0.028743625405656115,-0.015402819682030167,-0.012865469824975051,0.008651147264313597,-0.003507476603076487,-0.0007129886084076276,0.010758235929050786,-0.011600126597875904,0.001001812149284298,0.02356665494196264,-0.014216366158113725,-0.00034662045060662727,-0.002001380262249941
2023-06-12,-0.012053392229762316,0.03244445800781248,0.02505694760820054,0.007030196531552679,-0.03944383662956019,-0.015402819682030167,-0.012865469824975051,-0.012792232166064621,-0.003516411433824196,-0.0007129886084076276,0.010758235929050786,-0.0002757303110225706,-0.005498281786941561,0.02356665494196264,-0.014216366158113725,-0.0031118179932231316
2023-06-13,0.013071895424836555,-0.012053392229762316,0.03244445800781248,0.01924281745392964,0.03410362893273855,-0.03944383662956019,-0.015402819682030167,-0.005321555040460391,-0.005472343361624055,-0.003516411433824196,-0.0007129886084076276,-0.002134986625237034,0.012439530062197557,-0.005498281786941561,0.02356665494196264,0.0031215316315205133
2023-06-14,0.003440873340893713,0.013071895424836555,-0.012053392229762316,0.012118021614661467,-0.014672283670107422,0.03410362893273855,-0.03944383662956019,-0.010031297804255601,0.005502454682981162,-0.005472343361624055,-0.003516411433824196,0.001289883479609344,0.005460750853242269,0.012439530062197557,-0.005498281786941561,0.0042873936795519985
2023-06-15,-0.0025718220988728557,0.003440873340893713,0.013071895424836555,0.006680545642432145,0.033743187481955816,-0.014672283670107422,0.03410362893273855,-0.0007836168397941101,0.0012785761456397537,0.005502454682981162,-0.005472343361624055,-0.0005929789139977881,0.00950441276306857,0.005460750853242269,0.012439530062197557,0.009020174894994293
2023-06-16,-0.01461106119928579,-0.0025718220988728557,0.003440873340893713,-0.002585538216072991,0.012422392812902583,0.033743187481955816,-0.014672283670107422,0.004921711587300592,0.0003064539641302044,0.0012785761456397537,0.005502454682981162,-0.00038873135376682466,0.0363147276395428,0.00950441276306857,0.005460750853242269,0.011737409581001668
2023-06-20,0.01831660223438436,-0.01461106119928579,-0.0025718220988728557,0.0034563207374511684,-0.009267707594518892,0.012422392812902583,0.033743187481955816,0.010925446744367573,-0.011693231274807592,0.0003064539641302044,0.0012785761456397537,-0.002026326681059065,-0.0038935756002596023,0.0363147276395428,0.00950441276306857,0.011871037366788073
2023-06-21,-0.004282655246252709,0.01831660223438436,-0.01461106119928579,0.0,0.016073797051073146,-0.009267707594518892,0.012422392812902583,0.007533212247047727,-0.0011366319668689728,-0.011693231274807592,0.0003064539641302044,-0.0011587766771248287,-0.012052117263843698,-0.0038935756002596023,0.0363147276395428,0.006865751233168904
2023-06-22,-0.0051612771967406434,-0.004282655246252709,0.01831660223438436,-0.0017222078659642204,-0.038641120990697386,0.016073797051073146,-0.009267707594518892,0.0024834939006770362,-0.010655406370437381,-0.0011366319668689728,-0.011693231274807592,-0.004373591871791427,-0.003956478733926794,-0.012052117263843698,-0.0038935756002596023,0.0049652432969216065
2023-06-23,-0.005620419518398867,-0.0051612771967406434,-0.004282655246252709,-0.002328988994336867,-0.003911531129144219,-0.038641120990697386,0.016073797051073146,-0.00479654143768149,0.003346068164084448,-0.010655406370437381,-0.0011366319668689728,-0.003990644477546712,0.002648129758358264,-0.003956478733926794,-0.012052117263843698,0.0036231884057971175
2023-06-26,-0.003043464992357303,-0.005620419518398867,-0.0051612771967406434,0.0,0.004468542151295107,-0.003911531129144219,-0.038641120990697386,-0.006435041278272879,0.0023969442157556475,0.003346068164084448,-0.010655406370437381,-0.0035925119828333907,0.0049521294156487095,0.002648129758358264,-0.003956478733926794,-0.00249425664588121
2023-06-27,0.0,-0.003043464992357303,-0.005620419518398867,-0.0036313305603304924,-0.025882962537698284,0.004468542151295107,-0.003911531129144219,-0.009701749422859174,-0.005042341018913099,0.0023969442157556475,0.003346068164084448,-0.002233928718308631,-0.0013140604467805073,0.0049521294156487095,0.002648129758358264,-0.0019740738303613004
2023-06-28,0.0,0.0,-0.003043464992357303,-0.0027768109361504534,0.024494832420977053,-0.025882962537698284,0.004468542151295107,-0.008316522518921121,-0.0008881667564655249,-0.005042341018913099,0.0023969442157556475,-0.002186862181881355,0.0023026315789473895,-0.0013140604467805073,0.0049521294156487095,0.0009230566361178028
2023-06-29,0.0,0.0,0.0,-0.0017403410883707338,0.004187458647918252,0.024494832420977053,-0.025882962537698284,0.0005427914800495426,-0.0016211355839005348,-0.0008881667564655249,-0.005042341018913099,-0.0003652758382302057,0.0,0.0023026315789473895,-0.0013140604467805073,0.001712667149726732
2023-06-30,0.00819882075448164,0.0,0.0,0.0010285849574838135,0.007533026843893564,0.004187458647918252,0.024494832420977053,0.002848161078113476,0.0062329901102071705,-0.0016211355839005348,-0.0008881667564655249,0.00020880532195621804,0.0003281916639317206,0.0,0.0023026315789473895,0.001249424607088656
2023-07-03,0.050263910131155054,0.00819882075448164,0.0,0.011755690575070199,-0.0033377836436174757,0.007533026843893564,0.004187458647918252,0.0012712699734034327,0.0003123083616483058,0.0062329901102071705,-0.0016211355839005348,-0.00020876173139572352,0.11909448818897639,0.0003281916639317206,0.0,0.02410350715880738
2023-07-05,0.016062577625474805,0.050263910131155054,0.00819882075448164,0.014975723674872432,0.02679169402704784,-0.0033377836436174757,0.007533026843893564,0.011859093916552377,-0.0010927697555787041,0.0003123083616483058,0.0062329901102071705,0.0005846523525843139,-0.0231603635297567,0.11909448818897639,0.0003281916639317206,0.01872635156801139
2023-07-06,-0.049452764893230805,0.016062577625474805,0.050263910131155054,0.004409467601947492,-0.0016960845430460392,0.02679169402704784,-0.0033377836436174757,0.006647616909517984,-0.00567827909600549,-0.0010927697555787041,0.0003123083616483058,-0.0003756401561925138,0.007803121248499467,-0.0231603635297567,0.11909448818897639,0.019578218445073903
2023-07-07,-0.01364604242320766,-0.049452764893230805,0.016062577625474805,0.0016885046663632775,0.025483594657389697,-0.0016960845430460392,0.02679169402704784,0.010953176973303114,0.009168544269755774,-0.00567827909600549,-0.0010927697555787041,0.0017744747394734528,-0.01578320428826685,0.007803121248499467,-0.0231603635297567,0.015929859224500076
2023-07-10,-0.0358841458808824,-0.01364604242320766,-0.049452764893230805,-0.006894336782109267,-0.00994008878760011,0.025483594657389697,-0.0016960845430460392,0.007319187013453243,-0.0006229629333885933,0.009168544269755774,-0.00567827909600549,0.00040636684207351337,0.017246596066565756,-0.01578320428826685,0.007803121248499467,0.019083505530570033
2023-07-11,-0.050224201561624104,-0.0358841458808824,-0.01364604242320766,-0.026309089297896215,0.022010542292907553,-0.00994008878760011,0.025483594657389697,0.012370435852058215,0.0032727526379869865,-0.0006229629333885933,0.009168544269755774,0.0009998852046753104,-0.006246281975014867,0.017246596066565756,-0.01578320428826685,-0.0041746183206107235
2023-07-12,-0.013220033103935158,-0.050224201561624104,-0.0358841458808824,-0.03285975494461968,0.00894205378876789,0.022010542292907553,-0.00994008878760011,0.008900777029283269,0.012892819196508976,0.0032727526379869865,-0.0006229629333885933,0.003808213246021097,0.008081412750673422,-0.006246281975014867,0.017246596066565756,0.002155946819978549
2023-07-13,-0.0071770334928229484,-0.013220033103935158,-0.050224201561624104,-0.02433309287264107,0.015603545006570352,0.00894205378876789,0.022010542292907553,0.012340967228016808,0.0015335855612319538,0.012892819196508976,0.0032727526379869865,0.005234571025477086,-0.0035629453681710332,0.008081412750673422,-0.006246281975014867,-0.00011951715071112368
2023-07-14,0.0009638407144201278,-0.0071770334928229484,-0.013220033103935158,-0.02179937739743465,-0.0183136412560444,0.015603545006570352,0.00894205378876789,0.0035261856869270858,0.00045938364459630066,0.0015335855612319538,0.012892819196508976,0.0034956046933285467,0.012812872467222958,-0.0035629453681710332,0.008081412750673422,0.00561797752808979
2023-07-17,0.0028888113256213543,0.0009638407144201278,-0.0071770334928229484,-0.013881016948292912,-0.01715290721760565,-0.0183136412560444,0.015603545006570352,0.002032973276266725,-0.003928346139371319,0.00045938364459630066,0.0015335855612319538,0.002815514562596544,0.001765225066195919,0.012812872467222958,-0.0035629453681710332,0.002555568762629301
2023-07-18,0.040326422339980406,0.0028888113256213543,0.0009638407144201278,0.004692132416130423,0.01439486947029267,-0.01715290721760565,-0.0183136412560444,0.0005760838702899562,0.012702277426602349,-0.003928346139371319,0.00045938364459630066,0.004703244382060046,-0.002643171806167355,0.001765225066195919,0.012812872467222958,0.003260418519177133
2023-07-19,0.0013844165019969434,0.040326422339980406,0.0028888113256213543,0.007624857056108825,-0.002134850870386229,0.01439486947029267,-0.01715290721760565,-0.0016271597964618856,0.00015175441813419788,0.012702277426602349,-0.003928346139371319,0.002172343897190121,0.0,-0.002643171806167355,0.001765225066195919,0.0016544552115338451
2023-07-20,0.01382488479262678,0.0013844165019969434,0.040326422339980406,0.011823685240335724,0.0022652945790300194,-0.002134850870386229,0.01439486947029267,-0.004312725595555067,-0.0046523141197850615,0.00015175441813419788,0.012702277426602349,0.0009260866387168498,0.014428739693757464,0.0,-0.002643171806167355,0.005250117980179159
2023-07-21,0.00454545454545463,0.01382488479262678,0.0013844165019969434,0.012433395428345762,0.017955805074524545,0.0022652945790300194,-0.002134850870386229,0.0030219011655836514,-0.002032210486598074,-0.0046523141197850615,0.00015175441813419788,0.00042703200062921276,-0.0011611030478955175,0.014428739693757464,0.0,0.0024646440936564318
2023-07-24,0.004524886877828038,0.00454545454545463,0.01382488479262678,0.012650043350177498,0.020599459420646005,0.017955805074524545,0.0022652945790300194,0.010645237038663158,-0.0020363487759348375,-0.002032210486598074,-0.0046523141197850615,0.00080287248140265,0.008427782621331037,-0.0011611030478955175,0.014428739693757464,0.0038049522917520395
2023-07-25,-0.0013513650980081504,0.004524886877828038,0.00454545454545463,0.004559131953964846,0.0108774661483646,0.020599459420646005,0.017955805074524545,0.009961748405406423,0.0009181894164049798,-0.0020363487759348375,-0.002032210486598074,-0.0015333660421011919,-0.0057636887608069065,0.008427782621331037,-0.0011611030478955175,0.0031490552834150254
2023-07-26,0.000451087527705063,-0.0013513650980081504,0.004524886877828038,0.00435690575025327,-0.008608336034878539,0.0108774661483646,0.020599459420646005,0.008510636141756844,0.00346569946115749,0.0009181894164049798,-0.0020363487759348375,-0.0008746479002459395,0.0,-0.0057636887608069065,0.008427782621331037,0.0031391698639691157
2023-07-27,0.0,0.000451087527705063,-0.0013513650980081504,0.0016267537747471916,0.0159189547029992,-0.008608336034878539,0.0108774661483646,0.011219234983903315,-0.011935598409570591,0.00346569946115749,0.0009181894164049798,-0.0023310522371563502,-0.00028985507246381825,0.0,-0.0057636887608069065,0.00023180343069073572
2023-07-28,-0.004057750869657983,0.0,0.000451087527705063,-9.023378439076968e-05,0.008903134128907197,0.0159189547029992,-0.008608336034878539,0.009454663986175005,0.007710496459214289,-0.011935598409570591,0.00346569946115749,-0.0003979210657573118,-0.0008698173383588914,-0.00028985507246381825,0.0,0.00028968713789101486
2023-07-31,-0.04028969733994203,-0.004057750869657983,0.0,-0.009023641966736995,0.006706667950949541,0.008903134128907197,0.0159189547029992,0.00673786766648754,0.005151997276145792,0.007710496459214289,-0.011935598409570591,0.0010411194200532492,-0.0014509576320371753,-0.0008698173383588914,-0.00028985507246381825,-0.001679698812626751
2023-08-01,-0.02028303326300851,-0.04028969733994203,-0.004057750869657983,-0.012748133344476664,-0.007596936828326184,0.006706667950949541,0.008903134128907197,0.0030141314822740295,-0.01512308999143619,0.005151997276145792,0.007710496459214289,-0.00218205054474907,-0.0008718395815170421,-0.0014509576320371753,-0.0008698173383588914,-0.0006962172197724215
