date,open,high,low,close,volume
2023-03-27,38500.0,38850.0,38200.0,38500.0,3260500
2023-03-28,38700.0,39750.0,38600.0,39725.0,4144700
2023-03-29,39800.0,41000.0,39800.0,40800.0,5353500
2023-03-30,40950.0,41500.0,38400.0,39175.0,8988400
2023-03-31,39425.0,40250.0,39350.0,39400.0,8890800
2023-04-03,39725.0,40025.0,39700.0,39900.0,5651200
2023-04-04,40400.0,40800.0,40125.0,40525.0,5018800
2023-04-05,40525.0,40950.0,40200.0,40900.0,3738800
2023-04-06,41000.0,41500.0,40900.0,41125.0,5781000
2023-04-10,41200.0,41475.0,40350.0,40875.0,12093500
2023-04-11,38025.0,38025.0,38025.0,38025.0,634700
2023-04-12,35375.0,35375.0,35375.0,35375.0,1914000
2023-04-13,34200.0,35000.0,34125.0,34600.0,6879100
2023-04-14,34575.0,34575.0,33725.0,33725.0,5871600
2023-04-17,33700.0,33700.0,32200.0,32250.0,6301500
2023-04-18,32325.0,33925.0,32325.0,33700.0,4753400
2023-04-26,34000.0,34275.0,33725.0,33875.0,3251100
2023-04-27,33950.0,33950.0,33500.0,33600.0,1880500
2023-04-28,33600.0,33625.0,33150.0,33300.0,2192500
2023-05-02,33300.0,33350.0,31675.0,31675.0,3841100
2023-05-03,31700.0,32200.0,30625.0,31750.0,2839000
2023-05-04,31700.0,31925.0,31150.0,31175.0,2089500
2023-05-05,30600.0,30675.0,29575.0,29650.0,4819400
2023-05-08,29650.0,30450.0,29650.0,30000.0,2527800
2023-05-09,30025.0,30300.0,29675.0,29875.0,1824400
2023-05-10,29900.0,30650.0,29900.0,30200.0,1704700
2023-05-11,29300.0,29450.0,28250.0,28275.0,5874300
2023-05-12,28000.0,28275.0,27525.0,27825.0,2497500
2023-05-15,27825.0,28350.0,27700.0,27750.0,2256800
2023-05-16,27875.0,28125.0,27500.0,27500.0,1488900
2023-05-17,27500.0,27525.0,26150.0,26300.0,4314300
2023-05-19,26200.0,26200.0,24700.0,24700.0,5010200
2023-05-22,25100.0,25500.0,24850.0,25175.0,2899300
2023-05-23,25500.0,25750.0,25300.0,25475.0,2028400
2023-05-24,25300.0,25400.0,24775.0,24950.0,0
2023-05-25,24200.0,24200.0,23600.0,23800.0,3226500
